ModelID,Drug_CTD_Broad,Drug_Repurposing_Broad,Drug_GDSC_Sanger,Drug_OncRef_Broad,RNAi_Achilles_Broad,RNAi_Marcotte,RNAi_Drive_Novartis,Proteomics_Olink,Proteomics_RPPA_CCLE,Proteomics_MS_CCLE,Sequencing_RNA_Broad,Sequencing_WGS_Broad,CRISPR_Score_Sanger,CRISPR_Achilles_Broad,Methylation_Sanger,Methylation_CCLE,Uncategorized_miRNA_CCLE,Sequencing_ATACSeq_Broad,Proteomics_MS_Sanger,CRISPR_ParalogsScreens,Sequencing_WES_Broad,Sequencing_WES_Sanger,Sequencing_Long_Reads
ACH-000097,False,True,False,True,True,True,False,False,True,True,True,True,False,True,False,True,True,True,False,False,False,False,False
ACH-000101,False,True,True,True,False,False,False,True,False,False,True,True,False,True,True,False,True,False,True,False,False,False,False
ACH-000102,False,True,True,False,False,False,False,False,True,False,True,False,False,False,True,True,True,True,False,False,False,False,False
ACH-000105,False,True,True,True,False,False,False,False,False,False,True,False,False,False,True,True,True,False,True,False,False,False,False
ACH-000107,False,True,True,True,False,False,False,False,True,False,True,False,False,False,True,True,True,True,True,False,False,False,False
ACH-000108,False,True,True,True,True,False,True,False,True,False,True,True,True,True,True,False,True,True,True,False,False,False,True
ACH-000113,False,True,True,True,True,False,False,False,True,False,True,True,True,True,True,True,True,False,True,False,False,False,False
ACH-000114,False,True,True,False,True,False,True,False,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False
ACH-000117,False,True,True,True,True,True,True,False,True,True,True,True,False,False,True,True,True,True,True,False,False,False,False
ACH-000118,False,True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,False,False,False,True
ACH-000120,False,True,True,False,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,False,False,False,False
ACH-000122,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False
ACH-000124,False,True,True,True,False,False,False,False,True,False,True,False,True,True,True,True,True,False,True,False,False,False,False
ACH-000129,False,True,True,True,False,False,False,False,True,False,True,True,False,False,True,True,True,False,True,False,False,False,False
ACH-000132,False,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
ACH-000133,False,True,False,True,True,False,True,False,True,False,True,False,False,True,False,True,True,True,False,False,False,False,False
ACH-000137,False,True,True,True,False,False,False,False,True,False,True,False,True,True,True,True,True,True,True,False,False,False,False
ACH-000138,False,True,True,True,True,False,True,True,True,True,True,False,False,True,True,True,True,True,True,False,False,False,False
ACH-000139,False,True,True,True,True,False,False,False,True,False,True,True,True,True,True,True,True,True,True,False,False,False,False
ACH-000141,False,True,False,True,False,False,False,False,True,False,True,False,False,True,False,True,True,True,False,False,False,False,False
ACH-000142,False,True,True,True,True,False,True,False,True,False,True,True,False,True,True,True,True,True,True,False,False,False,False
ACH-000144,False,True,True,True,False,False,False,False,True,False,True,True,True,True,True,True,True,False,True,False,False,False,False
ACH-000145,False,True,True,True,False,False,False,True,False,False,False,True,False,True,True,False,True,False,True,False,False,False,False
ACH-000146,False,True,True,True,True,False,True,False,True,True,True,True,False,True,True,True,True,False,True,False,False,False,False
ACH-000147,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,True
ACH-000149,False,True,True,False,True,False,True,False,True,False,True,False,True,True,True,True,True,True,True,False,False,False,False
ACH-000153,False,True,True,True,True,False,True,False,True,True,True,True,False,True,True,True,True,True,True,False,False,False,False
ACH-000155,False,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
ACH-000158,False,True,False,True,False,False,False,False,True,True,True,False,False,False,False,True,True,False,False,False,False,False,False
ACH-000159,False,True,True,True,True,False,True,False,True,True,True,True,False,True,True,True,True,True,True,False,False,False,False
ACH-000160,False,True,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
ACH-000161,False,True,True,True,True,False,True,False,True,True,True,False,False,True,True,True,True,True,True,False,False,False,False
ACH-000164,False,True,False,True,True,False,True,False,True,True,True,True,False,True,False,True,True,True,False,False,False,False,True
ACH-000167,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False
ACH-000168,False,True,True,True,True,False,False,False,True,False,True,True,False,True,True,True,True,False,True,False,False,False,False
ACH-000171,False,True,True,True,False,False,False,False,True,False,True,False,False,False,True,True,True,True,True,False,False,False,False
ACH-000172,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
ACH-000174,False,True,True,True,False,False,False,False,True,False,True,True,False,True,True,True,True,True,True,False,False,False,False
ACH-000176,False,True,True,True,True,False,False,False,True,False,True,False,True,True,True,True,True,True,True,False,False,False,False
ACH-000178,False,True,True,True,True,False,False,False,True,False,True,False,False,True,False,True,True,True,True,False,False,False,True
ACH-000181,False,True,True,True,False,False,False,False,True,False,True,False,True,True,True,True,True,False,True,False,True,True,False
ACH-000182,False,True,False,True,False,False,False,False,True,False,True,False,False,True,False,True,True,True,False,False,True,True,False
ACH-000183,False,True,True,True,True,False,False,False,True,False,True,True,True,True,True,True,True,False,True,False,False,False,False
ACH-000186,False,True,True,True,False,False,False,False,True,False,True,False,False,False,True,True,True,True,True,False,False,False,False
ACH-000188,False,True,True,True,True,False,True,False,True,True,True,True,False,True,True,True,True,True,True,False,False,False,False
ACH-000190,False,True,True,False,False,False,False,False,True,True,True,False,False,True,True,True,True,False,False,False,False,False,False
ACH-000191,False,True,True,True,True,False,True,False,True,False,True,True,False,True,True,True,True,True,True,False,False,False,True
ACH-000192,False,True,True,True,True,False,True,False,True,True,True,True,True,True,True,False,True,True,True,False,False,False,False
ACH-000193,False,True,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False
ACH-000197,False,True,True,True,False,False,False,False,True,False,True,False,False,False,False,True,True,False,True,False,False,False,False
ACH-000198,False,True,True,True,False,False,False,False,True,True,True,True,False,True,False,True,True,False,True,False,False,False,False
ACH-000200,False,True,True,False,False,False,False,False,True,False,True,False,True,True,True,True,True,False,True,False,False,False,False
ACH-000201,False,True,True,False,True,False,True,False,True,True,True,True,False,False,True,True,True,True,True,False,False,False,False
ACH-000202,False,True,False,True,True,False,True,True,True,True,True,True,False,True,True,True,True,False,False,False,False,False,False
ACH-000204,False,True,True,False,False,False,False,False,True,False,True,False,True,True,True,True,True,False,True,False,False,False,False
ACH-000205,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False
ACH-000206,False,True,False,True,True,False,False,False,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False
ACH-000207,False,True,True,True,True,False,True,False,True,True,True,True,True,True,False,True,True,True,True,False,False,False,False
ACH-000208,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
ACH-000209,False,True,False,True,True,False,True,False,True,True,True,False,False,True,False,True,True,True,False,False,False,False,False
ACH-000210,False,True,True,True,True,False,False,False,True,False,True,True,False,False,True,True,True,True,True,False,False,False,False
ACH-000211,False,True,True,True,True,False,True,False,True,True,True,True,False,True,False,True,True,True,True,False,False,False,False
ACH-000212,False,True,True,True,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,False,False,False,True
ACH-000213,False,True,True,True,True,False,True,False,True,True,True,False,True,True,False,False,True,False,True,False,False,False,False
ACH-000217,False,True,True,True,True,False,True,False,True,True,True,True,False,True,True,False,True,True,True,False,False,False,False
ACH-000218,False,True,True,True,False,False,False,False,True,False,True,False,False,False,True,True,True,False,True,False,False,False,False
ACH-000219,False,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False
ACH-000221,False,True,True,True,False,False,False,False,True,False,True,False,False,True,True,True,True,True,True,False,False,False,False
ACH-000222,False,True,True,True,True,False,False,True,True,True,True,True,True,True,False,True,True,True,True,False,False,False,True
ACH-000227,False,True,True,False,True,False,True,False,True,False,True,False,True,True,True,True,True,False,True,False,False,False,False
ACH-000228,False,True,True,True,False,False,False,False,True,False,True,True,False,True,True,True,True,True,True,False,False,False,False
ACH-000231,False,True,True,True,True,False,False,False,True,False,True,True,False,True,True,True,True,True,True,False,False,False,False
